sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-2.3046;2.5412;9.1846;-2.2671;2.5811;9.1852;-0.0099;-0.0107;-0.0146;-0.0026;0.0029;0.002;1.0;-1.48;-23.23;-33.23;147.42;-15.24;13.79;2.0;55.699944;-4.092001;935.6;NaN;0.0;51.870968;;10 / 30;8508;2022-03-07 02:05:09:506
-2.2735;2.5857;9.157;-2.2671;2.5811;9.1852;-0.0099;-0.0107;-0.0146;0.011;0.0145;-0.0076;1.0;-1.48;-23.23;-33.23;147.42;-15.24;13.79;2.0;55.69996;-4.092032;935.18;NaN;0.0;34.580647;;10 / 30;8608;2022-03-07 02:05:09:606
-2.3201;2.5304;9.2121;-2.2787;2.5836;9.1816;0.0115;0.0135;0.0341;-0.0125;0.0031;-0.0029;1.0;-1.33;-23.27;-33.64;145.95;-15.28;13.94;2.0;55.69996;-4.092032;935.18;NaN;0.0;34.580647;;10 / 30;8708;2022-03-07 02:05:09:706
-2.3285;2.581;9.2181;-2.2867;2.5709;9.1832;-0.0064;-0.0128;-0.0127;0.0119;0.0096;5.0E-4;1.0;-1.28;-23.42;-33.82;145.95;-15.28;13.94;2.0;55.69996;-4.092032;935.18;NaN;0.0;34.580647;;10 / 30;8808;2022-03-07 02:05:09:806
-2.3285;2.5627;9.1678;-2.3026;2.5715;9.1791;-0.0252;-0.0068;0.0115;0.0119;0.0096;5.0E-4;1.0;-1.03;-23.36;-34.09;145.82;-15.2;14.08;2.0;55.69996;-4.092032;935.18;NaN;0.0;34.580647;;10 / 30;8909;2022-03-07 02:05:09:907
-2.3273;2.5726;9.2049;-2.3115;2.5838;9.1734;-0.0083;-2.0E-4;-0.0193;0.0116;0.0037;-2.0E-4;1.0;-1.03;-23.36;-34.09;145.82;-15.2;14.08;2.0;55.69996;-4.092032;935.18;NaN;0.0;34.580647;;10 / 30;9009;2022-03-07 02:05:10:007
-2.3249;2.5714;9.2109;-2.304;2.583;9.1755;-0.024;0.005;0.0026;-0.0038;-0.0104;6.0E-4;1.0;-1.2;-23.21;-34.16;145.63;-15.28;14.14;2.0;55.69996;-4.092032;935.18;NaN;0.0;34.580647;;10 / 30;9109;2022-03-07 02:05:10:107
-2.3082;2.581;9.1917;-2.3037;2.5803;9.1763;-0.0233;-0.0141;0.0039;0.0021;-0.0061;9.0E-4;1.0;-1.03;-23.16;-34.01;145.63;-15.28;14.14;2.0;55.69996;-4.092032;935.18;NaN;0.0;34.580647;;10 / 30;9208;2022-03-07 02:05:10:206
-2.3106;2.5965;9.1834;-2.2976;2.5821;9.1774;0.002;0.013;0.01;0.0021;-0.0061;9.0E-4;1.0;-1.11;-23.16;-34.03;145.74;-15.26;14.09;2.0;55.69996;-4.092032;935.18;NaN;0.0;34.580647;;10 / 30;9308;2022-03-07 02:05:10:306
-2.3201;2.6001;9.1666;-2.2976;2.5821;9.1774;0.002;0.013;0.01;-6.0E-4;-0.0029;2.0E-4;1.0;-1.11;-23.16;-34.03;145.74;-15.26;14.09;2.0;55.69996;-4.092032;935.18;NaN;0.0;34.580647;;10 / 30;9409;2022-03-07 02:05:10:407
-2.3883;2.5184;9.2216;-2.2985;2.5822;9.1771;-0.0033;-0.0017;0.0041;-0.0049;-0.0027;-0.0014;1.0;-1.28;-23.27;-33.99;145.78;-15.27;14.06;2.0;55.69996;-4.092032;935.18;NaN;0.0;34.580647;;10 / 30;9508;2022-03-07 02:05:10:506
-2.3166;2.5507;9.23;-2.3001;2.5773;9.1781;-0.0395;-0.0072;5.0E-4;0.0038;0.0047;0.0034;1.0;-1.28;-23.27;-33.99;145.78;-15.27;14.06;2.0;55.699947;-4.092023;935.08;NaN;0.0;34.580647;;10 / 30;9608;2022-03-07 02:05:10:606
-2.3022;2.6264;9.169;-2.3049;2.5749;9.1776;-0.0099;-0.032;0.024;0.0038;0.0047;0.0034;1.0;-1.12;-23.42;-33.94;145.8;-15.24;14.07;2.0;55.699947;-4.092023;935.08;NaN;0.0;34.580647;;10 / 30;9708;2022-03-07 02:05:10:706
-2.3393;2.5714;9.1917;-2.3056;2.5786;9.1764;0.0101;0.0236;-0.0185;-0.0021;-3.0E-4;-0.0015;1.0;-1.12;-23.42;-33.94;145.8;-15.24;14.07;2.0;55.699947;-4.092023;935.08;NaN;0.0;34.580647;;10 / 30;9809;2022-03-07 02:05:10:807
-2.3249;2.5496;9.1989;-2.3093;2.5738;9.1768;-0.0202;-0.0086;0.0039;2.0E-4;0.0;-3.0E-4;1.0;-1.18;-23.38;-34.14;145.73;-15.24;14.1;2.0;55.699947;-4.092023;935.08;NaN;0.0;34.580647;;10 / 30;9909;2022-03-07 02:05:10:907
-2.3213;2.5774;9.1989;-2.3127;2.574;9.1758;-7.0E-4;-0.0026;-0.0095;0.0049;0.0034;8.0E-4;1.0;-1.26;-23.32;-34.24;145.73;-15.24;14.1;2.0;55.699947;-4.092023;935.08;NaN;0.0;34.580647;;10 / 30;10009;2022-03-07 02:05:11:007
-2.3261;2.5822;9.169;-2.313;2.5773;9.1749;-2.0E-4;-0.0021;-0.0065;0.0049;0.0034;8.0E-4;1.0;-1.37;-23.23;-34.39;145.7;-15.22;14.15;2.0;55.699947;-4.092023;935.08;NaN;0.0;34.580647;;10 / 30;10108;2022-03-07 02:05:11:106
-2.3261;2.5822;9.169;-2.313;2.5773;9.1749;-2.0E-4;-0.0021;-0.0065;0.0018;-0.0014;-0.0015;1.0;-1.37;-23.23;-34.39;145.7;-15.22;14.15;2.0;55.699947;-4.092023;935.08;NaN;0.0;34.580647;;10 / 30;10209;2022-03-07 02:05:11:207
-2.3225;2.5845;9.1846;-2.3118;2.5742;9.176;-0.015;-0.0133;0.0093;-0.004;-0.0046;3.0E-4;1.0;-1.01;-23.55;-34.31;147.48;-15.24;14.15;2.0;55.699947;-4.092023;935.08;NaN;0.0;34.580647;;10 / 30;10309;2022-03-07 02:05:11:307
-2.313;2.5714;9.2623;-2.3087;2.5698;9.178;-0.0271;0.0108;-0.0044;-0.0069;-0.0075;0.0;1.0;-1.09;-23.44;-34.41;147.48;-15.24;14.15;2.0;55.699947;-4.092023;935.08;NaN;0.0;34.580647;;10 / 30;10408;2022-03-07 02:05:11:406
-2.3297;2.5232;9.242;-2.2992;2.5648;9.1818;-0.0129;0.0215;-0.0034;-0.0069;-0.0075;0.0;1.0;-0.92;-23.46;-34.29;145.91;-15.16;14.06;2.0;55.699947;-4.092023;935.08;NaN;0.0;34.580647;;10 / 30;10508;2022-03-07 02:05:11:506
-2.3297;2.5232;9.242;-2.2908;2.5627;9.1845;-0.0289;-0.0345;0.0108;0.0067;-0.0134;-0.002;1.0;-0.92;-23.46;-34.29;145.91;-15.16;14.06;2.0;55.69994;-4.091986;931.68;NaN;0.0;31.122583;;10 / 30;10609;2022-03-07 02:05:11:607
-2.3082;2.5328;9.2157;-2.2785;2.5722;9.1849;-0.0085;-0.0293;-0.0058;0.0177;-0.0125;-0.0014;1.0;-1.07;-23.29;-34.24;146.01;-15.15;14.01;2.0;55.69994;-4.091986;931.68;NaN;0.0;31.122583;;10 / 30;10708;2022-03-07 02:05:11:706
-2.307;2.5232;9.242;-2.2711;2.5734;9.1864;-0.0141;0.0067;0.0195;-0.0093;-0.0127;-0.0066;1.0;-1.07;-23.29;-34.24;146.01;-15.15;14.01;2.0;55.69994;-4.091986;931.68;NaN;0.0;31.122583;;10 / 30;10809;2022-03-07 02:05:11:807
-2.2735;2.575;9.1989;-2.2711;2.5734;9.1864;-0.0141;0.0067;0.0195;-0.0093;-0.0127;-0.0066;1.0;-1.39;-23.01;-33.82;146.12;-15.21;13.89;2.0;55.69994;-4.091986;931.68;NaN;0.0;31.122583;;10 / 30;10910;2022-03-07 02:05:11:908
-2.2854;2.6324;9.2264;-2.2779;2.5763;9.1839;5.0E-4;-0.0082;-0.0376;0.0247;0.0102;-0.0102;1.0;-1.39;-23.01;-33.82;146.12;-15.21;13.89;2.0;55.69994;-4.091986;931.68;NaN;0.0;31.122583;;10 / 30;11009;2022-03-07 02:05:12:007
-2.2878;2.5834;9.1726;-2.2729;2.5864;9.1823;0.021;0.0331;0.041;-0.0038;0.0063;-0.0046;1.0;-1.33;-23.55;-33.64;147.82;-15.23;13.93;2.0;55.69994;-4.091986;931.68;NaN;0.0;31.122583;;10 / 30;11109;2022-03-07 02:05:12:107
-2.2854;2.5929;9.1678;-2.2862;2.589;9.1783;0.007;0.0108;-0.043;-0.0052;-0.0018;-3.0E-4;1.0;-1.33;-23.55;-33.64;147.82;-15.23;13.93;2.0;55.69994;-4.091986;931.68;NaN;0.0;31.122583;;10 / 30;11209;2022-03-07 02:05:12:207
-2.3046;2.5702;9.2169;-2.2862;2.5812;9.1805;-0.0389;-0.0221;0.0219;-0.0052;-0.0018;-3.0E-4;1.0;-1.11;-23.89;-33.34;148.78;-15.31;13.99;2.0;55.69994;-4.091986;931.68;NaN;0.0;31.122583;;10 / 30;11310;2022-03-07 02:05:12:308
-2.2902;2.5543;9.2145;-2.2804;2.574;9.1839;-0.0153;-5.0E-4;0.0059;-0.0044;-0.0078;-5.0E-4;1.0;-0.99;-23.85;-33.34;148.78;-15.31;13.99;2.0;55.69994;-4.091986;931.68;NaN;0.0;31.122583;;10 / 30;11409;2022-03-07 02:05:12:407
-2.2807;2.5786;9.1762;-2.2767;2.5624;9.1881;-0.0049;-0.0241;0.0064;-0.0044;-0.0035;0.0011;1.0;-0.94;-23.91;-33.43;148.94;-15.22;13.94;2.0;55.69994;-4.091986;931.68;NaN;0.0;31.122583;;9 / 30;11508;2022-03-07 02:05:12:506
-2.2914;2.5822;9.2049;-2.2751;2.568;9.1869;-0.0095;0.0169;-0.0107;0.0015;-0.0029;3.0E-4;1.0;-0.94;-23.91;-33.43;148.94;-15.22;13.94;2.0;55.69995;-4.091983;930.05;NaN;0.0;27.664516;;9 / 30;11610;2022-03-07 02:05:12:608
-2.2938;2.5531;9.2216;-2.2751;2.568;9.1869;-0.0095;0.0169;-0.0107;0.0015;-0.0029;3.0E-4;1.0;-0.97;-23.74;-33.62;147.91;-15.18;13.91;2.0;55.69995;-4.091983;930.05;NaN;0.0;27.664516;;9 / 30;11709;2022-03-07 02:05:12:707
-2.2759;2.5917;9.1977;-2.2739;2.5632;9.1886;-0.011;-0.0187;0.0102;-8.0E-4;-0.0038;0.0014;1.0;-0.75;-23.91;-33.69;147.91;-15.18;13.91;2.0;55.69995;-4.091983;930.05;NaN;0.0;27.664516;;9 / 30;11810;2022-03-07 02:05:12:808
-2.289;2.575;9.2252;-2.2725;2.5641;9.1887;-5.0E-4;0.0047;-0.0074;0.0029;-8.0E-4;5.0E-4;1.0;-0.75;-23.87;-33.75;147.97;-15.16;13.89;2.0;55.69995;-4.091983;930.05;NaN;0.0;27.664516;;9 / 30;11908;2022-03-07 02:05:12:906
-2.289;2.5834;9.1977;-2.2721;2.5653;9.1884;-0.0051;-0.0027;0.0014;0.0027;-8.0E-4;0.0;1.0;-0.75;-23.87;-33.75;147.97;-15.16;13.89;2.0;55.69995;-4.091983;930.05;NaN;0.0;27.664516;;9 / 30;12009;2022-03-07 02:05:13:007
-2.2926;2.5579;9.2169;-2.2729;2.5672;9.1877;-0.0076;0.0071;-0.0024;0.0027;-8.0E-4;0.0;1.0;-0.86;-23.74;-33.81;147.96;-15.16;13.89;2.0;55.69995;-4.091983;930.05;NaN;0.0;27.664516;;9 / 30;12108;2022-03-07 02:05:13:106
-2.2842;2.5738;9.2085;-2.2745;2.5661;9.1876;-0.013;-0.01;0.0;0.002;-5.0E-4;2.0E-4;1.0;-0.86;-23.74;-33.81;147.96;-15.16;13.89;2.0;55.69995;-4.091983;930.05;NaN;0.0;27.664516;;9 / 30;12209;2022-03-07 02:05:13:207
-2.2854;2.5738;9.1941;-2.2761;2.5669;9.187;-0.0036;-0.007;-4.0E-4;0.0014;-2.0E-4;-2.0E-4;1.0;-1.18;-23.62;-33.69;147.93;-15.17;13.9;2.0;55.69995;-4.091983;930.05;NaN;0.0;27.664516;;9 / 30;12309;2022-03-07 02:05:13:307
-2.2854;2.5627;9.1929;-2.2771;2.5682;9.1864;-0.0099;-0.0057;-0.0024;0.0014;-2.0E-4;0.0;1.0;-1.35;-23.57;-33.69;147.93;-15.17;13.9;2.0;55.69995;-4.091983;930.05;NaN;0.0;27.664516;;9 / 30;12409;2022-03-07 02:05:13:407
-2.2842;2.5543;9.2216;-2.2771;2.5682;9.1864;-0.0099;-0.0057;-0.0024;0.0014;-2.0E-4;0.0;1.0;-1.29;-23.74;-33.41;149.01;-15.18;13.92;2.0;55.69995;-4.091983;930.05;NaN;0.0;27.664516;;9 / 30;12509;2022-03-07 02:05:13:507
-2.2902;2.5965;9.2192;-2.2784;2.5696;9.1856;-0.0055;0.001;7.0E-4;0.0031;-2.0E-4;-2.0E-4;1.0;-1.29;-23.74;-33.41;149.01;-15.18;13.92;2.0;55.699944;-4.091972;929.91;NaN;0.0;27.664516;;9 / 30;12609;2022-03-07 02:05:13:607
-2.2974;2.5774;9.1857;-2.2795;2.5716;9.1848;-0.0035;0.0096;0.0039;-0.0014;-0.0012;-3.0E-4;1.0;-1.35;-23.74;-33.37;148.99;-15.19;13.93;2.0;55.699944;-4.091972;929.91;NaN;0.0;27.664516;;9 / 30;12709;2022-03-07 02:05:13:707
-2.2878;2.5762;9.2001;-2.2815;2.5712;9.1845;-0.0106;-0.0061;0.0039;8.0E-4;-0.002;0.0011;1.0;-1.35;-23.74;-33.37;148.99;-15.19;13.93;2.0;55.699944;-4.091972;929.91;NaN;0.0;27.664516;;9 / 30;12809;2022-03-07 02:05:13:807
-2.289;2.5726;9.1977;-2.281;2.5718;9.1844;-0.0085;2.0E-4;-6.0E-4;8.0E-4;-0.002;0.0011;1.0;-0.79;-23.53;-33.43;148.95;-15.2;13.95;2.0;55.699944;-4.091972;929.91;NaN;0.0;27.664516;;9 / 30;12908;2022-03-07 02:05:13:906
-2.2962;2.5702;9.1929;-2.2807;2.5709;9.1847;-0.0051;-0.0073;-0.0015;-6.0E-4;-0.0024;0.0;1.0;-0.81;-23.59;-33.43;148.95;-15.2;13.95;2.0;55.699944;-4.091972;929.91;NaN;0.0;27.664516;;9 / 30;13009;2022-03-07 02:05:14:007
-2.2914;2.5738;9.1857;-2.2808;2.5717;9.1845;-0.0053;-2.0E-4;-0.0031;3.0E-4;-0.0011;3.0E-4;1.0;-0.84;-23.32;-33.51;146.04;-15.2;13.95;2.0;55.699944;-4.091972;929.91;NaN;0.0;27.664516;;9 / 30;13108;2022-03-07 02:05:14:106
-2.3177;2.5714;9.2001;-2.2808;2.5717;9.1845;-0.0053;-2.0E-4;-0.0031;0.0014;-2.0E-4;5.0E-4;1.0;-0.84;-23.32;-33.51;146.04;-15.2;13.95;2.0;55.699944;-4.091972;929.91;NaN;0.0;27.664516;;9 / 30;13208;2022-03-07 02:05:14:206
-2.2902;2.5651;9.1929;-2.282;2.5717;9.1842;-0.0052;-0.0078;-0.0022;0.0014;-2.0E-4;5.0E-4;1.0;-1.11;-23.72;-33.41;148.94;-15.2;13.95;2.0;55.699944;-4.091972;929.91;NaN;0.0;27.664516;;9 / 30;13309;2022-03-07 02:05:14:307
-2.2962;2.5651;9.2037;-2.2844;2.5734;9.1831;-0.004;-0.0012;0.001;6.0E-4;5.0E-4;3.0E-4;1.0;-1.11;-23.72;-33.41;148.94;-15.2;13.95;2.0;55.699944;-4.091972;929.91;NaN;0.0;27.664516;;9 / 30;13408;2022-03-07 02:05:14:406
-2.295;2.5917;9.2157;-2.2866;2.5739;9.1824;-0.0025;-0.0101;2.0E-4;5.0E-4;-0.0015;6.0E-4;1.0;-1.52;-23.81;-33.81;145.25;-15.21;13.97;2.0;55.699944;-4.091972;929.91;NaN;0.0;27.664516;;8 / 30;13508;2022-03-07 02:05:14:506
-2.3261;2.6001;9.1917;-2.2877;2.5744;9.182;-0.008;-0.0075;-0.006;-0.0021;-0.0023;6.0E-4;1.0;-1.41;-23.72;-33.88;145.25;-15.21;13.97;2.0;55.69994;-4.091952;928.08;NaN;0.0;24.206451;;8 / 30;13608;2022-03-07 02:05:14:606
-2.2926;2.581;9.1965;-2.2869;2.5735;9.1825;-0.0214;0.0019;-0.0103;-0.0021;-0.0023;6.0E-4;1.0;-1.26;-23.64;-33.82;147.74;-15.22;13.99;2.0;55.69994;-4.091952;928.08;NaN;0.0;24.206451;;8 / 30;13708;2022-03-07 02:05:14:706
-2.3106;2.5702;9.2157;-2.2868;2.5724;9.1828;-0.0107;-0.0085;8.0E-4;5.0E-4;-0.0011;5.0E-4;1.0;-1.26;-23.64;-33.82;147.74;-15.22;13.99;2.0;55.69994;-4.091952;928.08;NaN;0.0;24.206451;;8 / 30;13809;2022-03-07 02:05:14:807
-2.3022;2.5798;9.2085;-2.2861;2.5744;9.1824;0.0027;0.0025;-0.0152;0.0021;-2.0E-4;8.0E-4;1.0;-1.05;-23.42;-33.73;145.97;-15.21;13.98;2.0;55.69994;-4.091952;928.08;NaN;0.0;24.206451;;8 / 30;13909;2022-03-07 02:05:14:907
-2.3058;2.5663;9.2037;-2.2861;2.5744;9.1824;0.0027;0.0025;-0.0152;0.0012;-6.0E-4;5.0E-4;1.0;-0.99;-23.42;-33.56;145.97;-15.21;13.98;2.0;55.69994;-4.091952;928.08;NaN;0.0;24.206451;;8 / 30;14009;2022-03-07 02:05:15:007
-2.2807;2.5881;9.1929;-2.2881;2.5745;9.1819;-0.0127;-0.007;0.0016;0.0012;-6.0E-4;5.0E-4;1.0;-1.09;-23.4;-33.66;145.94;-15.22;13.99;2.0;55.69994;-4.091952;928.08;NaN;0.0;24.206451;;8 / 30;14109;2022-03-07 02:05:15:107
-2.3106;2.6037;9.1798;-2.2887;2.5754;9.1815;6.0E-4;-0.0038;0.0;0.004;0.0021;2.0E-4;1.0;-1.09;-23.4;-33.66;145.94;-15.22;13.99;2.0;55.69994;-4.091952;928.08;NaN;0.0;24.206451;;8 / 30;14209;2022-03-07 02:05:15:207
-2.2902;2.5726;9.2085;-2.2906;2.5776;9.1804;-0.0158;0.0059;-0.008;3.0E-4;-0.0018;-2.0E-4;1.0;-0.88;-23.46;-33.75;145.92;-15.23;14.0;2.0;55.69994;-4.091952;928.08;NaN;0.0;24.206451;;8 / 30;14308;2022-03-07 02:05:15:306
-2.3082;2.575;9.2073;-2.2906;2.5764;9.1807;0.0;-0.0095;-0.0033;9.0E-4;-3.0E-4;5.0E-4;1.0;-0.88;-23.46;-33.75;145.92;-15.23;14.0;2.0;55.69994;-4.091952;928.08;NaN;0.0;24.206451;;8 / 30;14408;2022-03-07 02:05:15:406
-2.3082;2.575;9.2169;-2.291;2.5759;9.1808;-0.0126;-0.0083;6.0E-4;9.0E-4;-3.0E-4;5.0E-4;1.0;-1.16;-23.57;-33.77;147.7;-15.23;14.01;2.0;55.69994;-4.091952;928.08;NaN;0.0;24.206451;;8 / 30;14508;2022-03-07 02:05:15:506
-2.3106;2.5786;9.1977;-2.2891;2.5758;9.1813;5.0E-4;0.0016;-0.01;-2.0E-4;-0.0029;-2.0E-4;1.0;-1.16;-23.57;-33.77;147.7;-15.23;14.01;2.0;55.69994;-4.091952;928.08;NaN;0.0;24.206451;;8 / 30;14609;2022-03-07 02:05:15:607
-2.3154;2.581;9.2181;-2.2876;2.5744;9.182;-0.0015;-0.0069;7.0E-4;0.0;-0.0032;3.0E-4;1.0;-0.71;-23.49;-33.51;145.92;-15.23;14.0;2.0;55.69994;-4.091952;928.08;NaN;0.0;24.206451;;8 / 30;14709;2022-03-07 02:05:15:707
-2.3154;2.581;9.2181;-2.2876;2.5744;9.182;-0.0015;-0.0069;7.0E-4;-2.0E-4;-0.0012;3.0E-4;1.0;-0.71;-23.49;-33.51;145.92;-15.23;14.0;2.0;55.69994;-4.091952;928.08;NaN;0.0;24.206451;;8 / 30;14809;2022-03-07 02:05:15:807
-2.3022;2.5822;9.1977;-2.2865;2.5737;9.1825;7.0E-4;-0.0028;-0.0105;-2.0E-4;-0.0012;3.0E-4;1.0;-1.07;-23.38;-33.64;145.94;-15.22;13.99;2.0;55.69994;-4.091952;928.08;NaN;0.0;24.206451;;8 / 30;14909;2022-03-07 02:05:15:907
-2.3034;2.5881;9.2061;-2.2844;2.573;9.1832;-0.0016;-0.0043;0.0139;-9.0E-4;-0.0024;5.0E-4;1.0;-0.9;-23.59;-33.66;145.94;-15.22;13.99;2.0;55.69994;-4.091952;928.08;NaN;0.0;24.206451;;8 / 30;15008;2022-03-07 02:05:16:006
-2.2974;2.5762;9.1905;-2.2882;2.5745;9.1819;-0.0062;-0.007;-0.0022;0.0061;0.0044;0.0026;1.0;-1.07;-23.7;-33.94;147.74;-15.22;13.99;2.0;55.69994;-4.091952;928.08;NaN;0.0;24.206451;;8 / 30;15108;2022-03-07 02:05:16:106
-2.2926;2.5639;9.2037;-2.2913;2.5777;9.1802;0.0031;-0.014;0.004;0.0029;0.0014;0.0014;1.0;-1.07;-23.7;-33.94;147.74;-15.22;13.99;2.0;55.69994;-4.091952;928.08;NaN;0.0;24.206451;;8 / 30;15209;2022-03-07 02:05:16:207
-2.2974;2.5687;9.2037;-2.2932;2.5788;9.1794;9.0E-4;-0.0126;-6.0E-4;0.0029;0.0014;0.0014;1.0;-1.22;-23.64;-33.71;147.68;-15.24;14.01;2.0;55.69994;-4.091952;928.08;NaN;0.0;24.206451;;8 / 30;15308;2022-03-07 02:05:16:306
-2.295;2.5555;9.2001;-2.293;2.5784;9.1796;-0.0055;-0.0108;0.0012;0.002;-3.0E-4;3.0E-4;1.0;-1.03;-23.57;-33.6;147.68;-15.24;14.01;2.0;55.69994;-4.091952;928.08;NaN;0.0;24.206451;;8 / 30;15408;2022-03-07 02:05:16:406
-2.3106;2.5726;9.2061;-2.293;2.5784;9.1796;-0.0055;-0.0108;0.0012;0.0018;-2.0E-4;9.0E-4;1.0;-0.96;-23.4;-33.54;145.86;-15.24;14.02;2.0;55.69994;-4.091952;928.08;NaN;0.0;24.206451;;9 / 30;15508;2022-03-07 02:05:16:506
-2.2962;2.5798;9.2073;-2.292;2.5774;9.1801;-0.0024;-0.007;0.0051;0.0037;8.0E-4;0.0014;1.0;-0.96;-23.4;-33.54;145.86;-15.24;14.02;2.0;55.699944;-4.091976;928.66;NaN;0.0;24.206451;;9 / 30;15609;2022-03-07 02:05:16:607
-2.3034;2.5977;9.2157;-2.2935;2.5784;9.1795;-0.0086;-0.0119;-4.0E-4;0.0037;8.0E-4;0.0014;1.0;-0.94;-23.27;-33.45;147.07;-15.24;14.02;2.0;55.699944;-4.091976;928.66;NaN;0.0;24.206451;;9 / 30;15708;2022-03-07 02:05:16:706
-2.2974;2.5687;9.1941;-2.2949;2.5784;9.1791;-0.007;-0.0073;0.0045;0.0011;8.0E-4;5.0E-4;1.0;-0.94;-23.27;-33.45;147.07;-15.24;14.02;2.0;55.699944;-4.091976;928.66;NaN;0.0;24.206451;;9 / 30;15809;2022-03-07 02:05:16:807
-2.2974;2.5834;9.1941;-2.2957;2.5795;9.1786;-0.0063;-0.0075;0.0053;0.0027;-9.0E-4;6.0E-4;1.0;-0.9;-23.76;-33.64;147.64;-15.24;14.04;2.0;55.699944;-4.091976;928.66;NaN;0.0;24.206451;;9 / 30;15908;2022-03-07 02:05:16:906
-2.3118;2.5798;9.1989;-2.2952;2.5801;9.1785;-3.0E-4;-0.0074;0.0023;0.0017;-8.0E-4;9.0E-4;1.0;-0.9;-23.76;-33.64;147.64;-15.24;14.04;2.0;55.699944;-4.091976;928.66;NaN;0.0;24.206451;;9 / 30;16008;2022-03-07 02:05:17:006
-2.301;2.5822;9.1989;-2.295;2.5813;9.1782;0.0014;-0.003;0.0016;0.0017;-8.0E-4;9.0E-4;1.0;-0.84;-23.96;-33.73;147.63;-15.25;14.04;2.0;55.699944;-4.091976;928.66;NaN;0.0;24.206451;;9 / 30;16108;2022-03-07 02:05:17:106
-2.3034;2.5726;9.1989;-2.2955;2.5804;9.1784;-0.0036;-0.0137;0.0032;8.0E-4;-2.0E-4;0.0011;1.0;-0.84;-23.96;-33.73;147.63;-15.25;14.04;2.0;55.699944;-4.091976;928.66;NaN;0.0;24.206451;;9 / 30;16209;2022-03-07 02:05:17:207
-2.3177;2.5977;9.1917;-2.2955;2.5804;9.1784;-0.0036;-0.0137;0.0032;0.0014;3.0E-4;6.0E-4;1.0;-0.81;-24.22;-33.47;148.75;-15.26;14.04;2.0;55.699944;-4.091976;928.66;NaN;0.0;24.206451;;9 / 30;16308;2022-03-07 02:05:17:306
-2.2986;2.5714;9.1893;-2.2964;2.5805;9.1781;-0.0099;-0.0022;0.0014;0.0026;2.0E-4;8.0E-4;1.0;-0.81;-24.22;-33.47;148.75;-15.26;14.04;2.0;55.699944;-4.091976;928.66;NaN;0.0;24.206451;;9 / 30;16409;2022-03-07 02:05:17:407
-2.3082;2.5726;9.1869;-2.2973;2.5802;9.178;-0.0031;-0.0154;0.0016;0.0026;2.0E-4;8.0E-4;1.0;-0.86;-23.79;-33.49;148.74;-15.26;14.05;2.0;55.699944;-4.091976;928.66;NaN;0.0;24.206451;;10 / 30;16508;2022-03-07 02:05:17:506
-2.301;2.5857;9.2013;-2.2982;2.5796;9.1779;-0.0079;-0.0063;-0.0086;0.0024;5.0E-4;0.0;1.0;-0.92;-23.72;-33.58;148.74;-15.26;14.05;2.0;55.699944;-4.091976;928.66;NaN;0.0;24.206451;;10 / 30;16609;2022-03-07 02:05:17:607
-2.307;2.5834;9.1905;-2.2963;2.5802;9.1782;0.0016;-0.0015;0.0015;8.0E-4;-0.0021;5.0E-4;1.0;-1.03;-23.46;-33.94;145.81;-15.25;14.05;2.0;55.699944;-4.091976;928.66;NaN;0.0;24.206451;;10 / 30;16709;2022-03-07 02:05:17:707
-2.3106;2.5651;9.2037;-2.2974;2.5808;9.1778;-0.007;-4.0E-4;5.0E-4;-5.0E-4;-0.0011;2.0E-4;1.0;-1.03;-23.46;-33.94;145.81;-15.25;14.05;2.0;55.699944;-4.091976;928.66;NaN;0.0;24.206451;;10 / 30;16808;2022-03-07 02:05:17:806
-2.3118;2.5738;9.2037;-2.297;2.5791;9.1784;-0.0054;-0.0099;-0.0038;-5.0E-4;-0.0011;2.0E-4;1.0;-1.16;-23.23;-33.64;145.79;-15.26;14.05;2.0;55.699944;-4.091976;928.66;NaN;0.0;24.206451;;10 / 30;16909;2022-03-07 02:05:17:907
-2.3082;2.581;9.2049;-2.2958;2.5798;9.1785;-0.004;8.0E-4;0.004;0.0017;-0.0024;8.0E-4;1.0;-1.03;-23.44;-33.41;145.79;-15.26;14.05;2.0;55.699944;-4.091976;928.66;NaN;0.0;24.206451;;10 / 30;17009;2022-03-07 02:05:18:007
