sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.017;0.1819;9.8189;-0.0131;0.1742;9.8051;-0.0072;0.0051;0.0017;-9.0E-4;-0.0012;3.0E-4;657.0;11.03;1.16;-33.99;278.33;-1.02;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;8735;2022-03-22 10:34:40:729
-0.0242;0.1723;9.8118;-0.0126;0.1742;9.8051;-0.0076;0.0075;-9.0E-4;-9.0E-4;-0.0012;3.0E-4;657.0;11.14;1.31;-33.66;278.33;-1.02;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;8835;2022-03-22 10:34:40:829
-0.017;0.1866;9.8166;-0.0132;0.1748;9.8051;-0.0087;0.0093;-8.0E-4;-8.0E-4;-0.0017;6.0E-4;657.0;11.14;1.31;-33.66;278.33;-1.02;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;8936;2022-03-22 10:34:40:930
-0.0218;0.189;9.8213;-0.0132;0.1748;9.8051;-0.0087;0.0093;-8.0E-4;-9.0E-4;-0.0014;3.0E-4;657.0;11.34;1.37;-33.88;278.34;-1.02;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;9035;2022-03-22 10:34:41:029
-0.0314;0.1866;9.8118;-0.0134;0.1754;9.8051;-0.0068;0.0039;6.0E-4;-0.0015;-0.0015;3.0E-4;657.0;11.34;1.37;-33.88;278.34;-1.02;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;9136;2022-03-22 10:34:41:130
-0.0194;0.1866;9.8166;-0.0133;0.1752;9.8051;-0.0093;0.005;-0.0042;-0.0015;-0.0015;3.0E-4;657.0;11.42;1.05;-33.9;278.35;-1.02;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;9236;2022-03-22 10:34:41:230
-0.0194;0.1771;9.8189;-0.0138;0.1755;9.8051;-0.0104;0.0094;4.0E-4;-0.0018;-0.0018;3.0E-4;657.0;11.42;1.05;-33.9;278.35;-1.02;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;9335;2022-03-22 10:34:41:329
-0.0147;0.1866;9.8213;-0.0133;0.1756;9.8051;-0.0061;0.0053;0.0022;-8.0E-4;-0.0014;5.0E-4;657.0;11.33;0.99;-33.79;278.36;-1.03;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;9436;2022-03-22 10:34:41:430
-0.017;0.1819;9.8213;-0.0133;0.1754;9.8051;-0.0069;0.0047;6.0E-4;-0.002;-0.0017;9.0E-4;657.0;11.14;1.01;-33.34;278.36;-1.03;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;9535;2022-03-22 10:34:41:529
-0.0242;0.1747;9.807;-0.0123;0.1756;9.8051;-0.0047;0.007;-0.0019;-0.002;-0.0017;9.0E-4;657.0;11.14;1.01;-33.34;278.36;-1.03;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;9635;2022-03-22 10:34:41:629
-0.0266;0.1962;9.8261;-0.0123;0.1756;9.8051;-0.0047;0.007;-0.0019;-8.0E-4;-0.0014;5.0E-4;657.0;11.25;1.11;-33.24;278.26;-1.03;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;9735;2022-03-22 10:34:41:729
-0.0147;0.1866;9.8213;-0.0126;0.1745;9.8051;-0.0076;-0.0024;-0.0011;-0.0011;-0.0014;9.0E-4;657.0;11.25;1.01;-33.49;278.24;-1.02;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;9835;2022-03-22 10:34:41:829
-0.0242;0.1914;9.8213;-0.0132;0.1752;9.8051;-0.0087;0.0089;-9.0E-4;-0.0014;-0.0014;6.0E-4;657.0;11.25;1.01;-33.49;278.24;-1.02;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;9935;2022-03-22 10:34:41:929
-0.017;0.1819;9.8142;-0.013;0.1756;9.8051;-0.0096;0.0077;0.0021;-0.0014;-0.0014;6.0E-4;657.0;11.23;1.43;-33.9;278.36;-1.03;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;10035;2022-03-22 10:34:42:029
-0.0147;0.1723;9.8022;-0.0186;0.1784;9.805;-8.0E-4;-0.0015;-0.0016;0.0032;0.0055;0.0029;657.0;11.23;1.43;-33.9;278.36;-1.03;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;10135;2022-03-22 10:34:42:129
-0.0123;0.1723;9.8166;-0.0254;0.1838;9.8049;0.0092;-0.0037;-0.002;0.0038;0.0052;0.0024;657.0;10.88;1.41;-34.65;278.63;-1.07;0.15;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;10236;2022-03-22 10:34:42:230
-0.0194;0.1771;9.8189;-0.0313;0.187;9.8048;0.008;-0.0037;-0.002;0.0052;0.0089;0.0029;657.0;10.88;1.41;-34.65;278.63;-1.07;0.15;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;10335;2022-03-22 10:34:42:329
-0.0147;0.1723;9.8213;-0.0346;0.1892;9.8048;0.0144;-0.0083;0.0025;0.0052;0.0089;0.0029;657.0;10.71;1.76;-34.65;283.77;-1.09;0.18;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;10435;2022-03-22 10:34:42:429
-0.0242;0.1819;9.8237;-0.0346;0.1892;9.8048;0.0144;-0.0083;0.0025;-0.0011;-0.0014;3.0E-4;657.0;10.71;1.76;-34.65;283.77;-1.09;0.18;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;10536;2022-03-22 10:34:42:530
-0.017;0.1866;9.8261;-0.0299;0.186;9.8048;0.0081;-0.006;0.0023;-0.0014;-0.0014;6.0E-4;657.0;11.06;1.39;-34.03;278.59;-1.09;0.17;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;10635;2022-03-22 10:34:42:629
-0.0123;0.1842;9.8189;-0.0269;0.1838;9.8049;0.0043;-0.0014;0.0018;-0.0015;-0.0018;3.0E-4;657.0;11.06;1.39;-34.03;278.59;-1.09;0.17;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;10735;2022-03-22 10:34:42:729
-0.0218;0.1723;9.8213;-0.0234;0.181;9.805;0.0064;-0.0073;-0.0018;-0.0015;-0.0018;3.0E-4;657.0;11.57;1.37;-33.82;277.78;-1.06;0.14;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;10836;2022-03-22 10:34:42:830
-0.0218;0.1723;9.8213;-0.0211;0.1802;9.805;0.0025;-0.0017;0.0028;-9.0E-4;-0.0021;3.0E-4;657.0;11.57;1.37;-33.82;277.78;-1.06;0.14;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;10935;2022-03-22 10:34:42:929
-0.0266;0.1962;9.8237;-0.0198;0.1803;9.805;4.0E-4;0.003;-0.0021;-6.0E-4;-0.0015;3.0E-4;657.0;11.34;1.09;-33.99;278.46;-1.05;0.12;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;11036;2022-03-22 10:34:43:030
-0.017;0.1866;9.8261;-0.0194;0.1795;9.805;-0.004;0.0022;-0.0033;5.0E-4;-0.0012;3.0E-4;657.0;11.29;1.28;-33.98;278.46;-1.05;0.12;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;11135;2022-03-22 10:34:43:129
-0.0242;0.1842;9.8237;-0.018;0.1799;9.805;-0.0062;1.0E-4;0.0028;5.0E-4;-0.0012;3.0E-4;657.0;11.29;1.28;-33.98;278.46;-1.05;0.12;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;11235;2022-03-22 10:34:43:229
-0.029;0.2058;9.8261;-0.018;0.1799;9.805;-0.0062;1.0E-4;0.0028;-0.0021;-0.0032;-2.0E-4;657.0;11.16;1.33;-33.79;278.45;-1.05;0.1;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;11335;2022-03-22 10:34:43:329
-0.017;0.1555;9.807;-0.0161;0.1785;9.805;-0.0049;0.0104;0.002;-8.0E-4;-0.0014;6.0E-4;657.0;11.01;1.37;-33.54;278.41;-1.04;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;11435;2022-03-22 10:34:43:429
-0.0218;0.1986;9.8285;-0.0162;0.1793;9.805;-0.0048;-0.0016;-0.0042;-9.0E-4;-0.002;0.0;657.0;11.29;1.35;-33.0;278.41;-1.04;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;11535;2022-03-22 10:34:43:529
-0.0218;0.201;9.8213;-0.0155;0.1785;9.805;-0.0047;0.0048;-1.0E-4;-9.0E-4;-0.002;0.0;657.0;11.29;1.35;-33.0;278.41;-1.04;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;11636;2022-03-22 10:34:43:630
-0.0218;0.1651;9.8142;-0.0165;0.179;9.805;-0.0077;-0.0029;-0.0012;-2.0E-4;-5.0E-4;0.0011;657.0;11.42;1.24;-33.17;278.32;-1.04;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;11736;2022-03-22 10:34:43:730
-0.0266;0.1938;9.8261;-0.016;0.1785;9.805;-0.005;0.0063;0.0017;-6.0E-4;-0.0014;6.0E-4;657.0;11.27;1.13;-33.17;278.33;-1.05;0.1;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;11836;2022-03-22 10:34:43:830
-0.0218;0.1842;9.8142;-0.0147;0.1783;9.805;-0.0015;-6.0E-4;-1.0E-4;-9.0E-4;-0.0017;3.0E-4;657.0;11.27;1.13;-33.17;278.33;-1.05;0.1;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;11935;2022-03-22 10:34:43:929
-0.0123;0.1699;9.7998;-0.0147;0.1783;9.805;-0.0015;-6.0E-4;-1.0E-4;-9.0E-4;-0.0017;3.0E-4;657.0;11.34;1.09;-33.68;278.41;-1.04;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;12035;2022-03-22 10:34:44:029
-0.0194;0.1651;9.807;-0.014;0.178;9.805;-0.003;0.0045;-0.0011;-3.0E-4;-0.0011;9.0E-4;657.0;11.34;1.09;-33.68;278.41;-1.04;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;12135;2022-03-22 10:34:44:129
-0.017;0.2058;9.8213;-0.014;0.1782;9.805;-0.0078;0.0026;-0.0037;-0.0014;-0.0014;3.0E-4;657.0;10.97;1.03;-33.58;278.4;-1.04;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;12235;2022-03-22 10:34:44:229
-0.0242;0.1651;9.8118;-0.0139;0.1777;9.805;-0.0103;0.0111;0.0021;-0.0021;-0.0017;3.0E-4;657.0;10.97;1.03;-33.58;278.4;-1.04;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;12336;2022-03-22 10:34:44:330
-0.0051;0.1866;9.8142;-0.013;0.1772;9.805;-0.004;-0.0011;-0.0032;-0.0021;-0.0017;3.0E-4;657.0;11.21;1.39;-33.39;278.29;-1.04;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;12435;2022-03-22 10:34:44:429
-0.0123;0.1795;9.8237;-0.014;0.1769;9.805;-0.0086;0.0016;0.0041;-0.0017;-0.0012;5.0E-4;657.0;11.21;1.39;-33.39;278.29;-1.04;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;12535;2022-03-22 10:34:44:529
-0.0242;0.1795;9.8261;-0.0135;0.1766;9.8051;-0.0052;0.0011;-0.0083;-0.0011;-0.002;6.0E-4;657.0;11.19;1.28;-33.53;278.38;-1.03;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;12635;2022-03-22 10:34:44:629
-0.0123;0.1938;9.8118;-0.014;0.1771;9.805;-0.0094;0.0037;-0.0035;-5.0E-4;-0.0017;3.0E-4;657.0;11.19;1.28;-33.53;278.38;-1.03;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;12736;2022-03-22 10:34:44:730
-0.017;0.1866;9.8261;-0.014;0.1771;9.805;-0.0094;0.0037;-0.0035;-5.0E-4;-0.0017;3.0E-4;657.0;11.44;1.16;-33.94;278.38;-1.03;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;12836;2022-03-22 10:34:44:830
-0.017;0.2082;9.8237;-0.014;0.1787;9.805;-0.0038;0.0077;0.001;-2.0E-4;-8.0E-4;5.0E-4;657.0;11.44;0.94;-34.11;278.38;-1.03;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;12935;2022-03-22 10:34:44:929
-0.0218;0.2225;9.8357;-0.014;0.1802;9.805;-0.0055;0.0102;0.0;-5.0E-4;-0.0014;6.0E-4;657.0;11.44;0.94;-34.11;278.38;-1.03;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;13035;2022-03-22 10:34:45:029
-0.017;0.189;9.8237;-0.0144;0.1799;9.805;-0.0066;0.0057;0.0049;-0.0011;-0.002;6.0E-4;657.0;11.38;1.11;-34.03;278.44;-1.05;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;13135;2022-03-22 10:34:45:129
-0.0147;0.1771;9.8309;-0.0142;0.1802;9.805;-0.0044;0.0047;3.0E-4;-0.0011;-0.002;6.0E-4;657.0;11.12;0.94;-33.92;278.44;-1.05;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;13236;2022-03-22 10:34:45:230
-0.0194;0.1842;9.8285;-0.0146;0.1798;9.805;-0.0072;0.0018;7.0E-4;-0.0017;-0.0014;3.0E-4;657.0;11.12;0.94;-33.92;278.44;-1.05;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;13335;2022-03-22 10:34:45:329
-0.0266;0.1651;9.8094;-0.0153;0.1805;9.805;-0.0049;0.0123;-8.0E-4;-0.0026;-0.0012;8.0E-4;657.0;10.78;0.84;-33.75;278.43;-1.05;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;13435;2022-03-22 10:34:45:429
-0.0051;0.1699;9.8189;-0.0151;0.1788;9.805;-0.0075;0.0029;-0.0015;-0.0017;-0.0015;5.0E-4;657.0;10.78;0.84;-33.75;278.43;-1.05;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;13535;2022-03-22 10:34:45:529
-0.0338;0.2106;9.8237;-0.0151;0.1788;9.805;-0.0075;0.0029;-0.0015;-0.0017;-0.0015;5.0E-4;657.0;11.01;1.03;-34.03;278.42;-1.04;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;13635;2022-03-22 10:34:45:629
-0.0194;0.146;9.807;-0.017;0.1793;9.805;0.0016;0.0071;-0.003;0.0034;0.005;0.0021;657.0;11.01;1.03;-34.03;278.42;-1.04;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;13735;2022-03-22 10:34:45:729
0.0069;0.1651;9.8094;-0.0188;0.1805;9.805;-0.003;-0.0092;-0.0052;-0.0018;-0.0024;3.0E-4;657.0;11.14;1.05;-34.16;278.46;-1.05;0.11;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;13836;2022-03-22 10:34:45:830
-0.0242;0.1364;9.8094;-0.0169;0.1804;9.805;0.0046;0.0068;-0.0045;-0.0014;-0.0014;3.0E-4;657.0;11.14;1.05;-34.16;278.46;-1.05;0.11;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;13935;2022-03-22 10:34:45:929
0.0069;0.1866;9.8357;-0.0166;0.1799;9.805;-0.0076;0.0018;-4.0E-4;-0.0014;-0.0014;3.0E-4;657.0;11.18;0.98;-34.33;278.44;-1.05;0.1;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;14035;2022-03-22 10:34:46:029
-0.0027;0.1651;9.8094;-0.0166;0.1789;9.805;-0.0084;-0.0021;-0.0014;-9.0E-4;-0.0014;3.0E-4;657.0;11.18;0.98;-34.33;278.44;-1.05;0.1;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;14135;2022-03-22 10:34:46:129
-0.0027;0.1412;9.8046;-0.0157;0.1788;9.805;-0.0061;0.002;0.0047;-0.0015;-0.0017;6.0E-4;657.0;11.03;0.9;-34.03;278.42;-1.05;0.1;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;14235;2022-03-22 10:34:46:229
-0.0266;0.1699;9.8046;-0.0157;0.1788;9.805;-0.0061;0.002;0.0047;-0.0017;-0.002;3.0E-4;657.0;11.03;0.9;-34.03;278.42;-1.05;0.1;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;14336;2022-03-22 10:34:46:330
-0.0218;0.2082;9.8285;-0.0148;0.1773;9.805;-0.0102;-0.0029;0.0021;-0.0017;-0.002;3.0E-4;657.0;11.31;1.26;-34.12;278.39;-1.04;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;14436;2022-03-22 10:34:46:430
-0.0218;0.1699;9.8166;-0.0143;0.1779;9.805;-0.0043;0.0093;0.0063;-0.0011;-0.0017;0.0011;657.0;11.31;1.44;-33.94;278.39;-1.04;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;14535;2022-03-22 10:34:46:529
-0.017;0.1795;9.807;-0.0133;0.1767;9.8051;-0.0037;0.001;-0.0012;-0.0017;-0.0021;3.0E-4;657.0;11.31;1.44;-33.94;278.39;-1.04;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;14635;2022-03-22 10:34:46:629
-0.0123;0.1866;9.8285;-0.0129;0.1773;9.805;-0.0081;0.01;-0.0037;-9.0E-4;-0.0017;3.0E-4;657.0;11.51;1.41;-34.09;277.68;-1.03;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;14735;2022-03-22 10:34:46:729
-0.0194;0.1914;9.8237;-0.0124;0.1767;9.8051;-0.0023;0.001;-0.0019;-9.0E-4;-0.0017;3.0E-4;657.0;11.25;1.26;-34.22;278.37;-1.03;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;14835;2022-03-22 10:34:46:829
-0.017;0.1723;9.8261;-0.0127;0.1775;9.805;-0.0083;0.0082;-2.0E-4;-0.0014;-0.0014;0.0011;657.0;11.25;1.26;-34.22;278.37;-1.03;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;14935;2022-03-22 10:34:46:929
-0.0147;0.1579;9.807;-0.0124;0.1778;9.805;-0.0079;0.0119;0.0047;-0.0014;-0.0014;3.0E-4;657.0;10.73;1.22;-34.11;278.39;-1.04;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;15035;2022-03-22 10:34:47:029
-0.0242;0.1962;9.8453;-0.0124;0.1778;9.805;-0.0079;0.0119;0.0047;0.0012;0.0041;0.0026;657.0;10.73;1.22;-34.11;278.39;-1.04;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;15135;2022-03-22 10:34:47:129
-0.0266;0.1675;9.7807;-0.0162;0.1794;9.805;-0.0025;0.0103;0.0079;0.0012;0.0041;0.0026;657.0;10.37;1.31;-33.94;279.26;-1.05;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;15235;2022-03-22 10:34:47:229
-0.0505;0.1603;9.8046;-0.0136;0.1747;9.8051;0.0078;-0.0114;-0.0189;-0.0018;-0.0017;6.0E-4;657.0;10.39;1.28;-33.62;279.26;-1.05;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;15336;2022-03-22 10:34:47:330
0.038;0.1579;9.807;-0.0157;0.1734;9.8051;-0.0149;0.0043;0.0013;-2.0E-4;0.0012;9.0E-4;657.0;10.39;1.28;-33.62;279.26;-1.05;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;15435;2022-03-22 10:34:47:429
0.038;0.1579;9.807;-0.0148;0.1732;9.8051;0.0033;0.0108;6.0E-4;-0.0014;-6.0E-4;6.0E-4;657.0;10.52;1.48;-33.36;278.23;-1.01;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;15535;2022-03-22 10:34:47:529
-0.0266;0.1436;9.8118;-0.0128;0.1721;9.8051;-2.0E-4;-0.0032;-0.0049;-0.0014;-6.0E-4;6.0E-4;657.0;10.37;1.16;-33.41;279.01;-1.01;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;15636;2022-03-22 10:34:47:630
0.0021;0.2106;9.8357;-0.0138;0.1714;9.8051;-0.008;-0.0017;0.0023;-9.0E-4;-0.0015;3.0E-4;657.0;10.43;0.92;-33.26;279.01;-1.01;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;15736;2022-03-22 10:34:47:730
0.0141;0.1723;9.8261;-0.0138;0.1714;9.8051;-0.008;-0.0017;0.0023;-0.0017;-0.0017;3.0E-4;657.0;10.43;0.92;-33.26;279.01;-1.01;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;15836;2022-03-22 10:34:47:830
-0.0242;0.1627;9.8166;-0.0135;0.1709;9.8052;-0.0043;0.0092;0.0045;-0.0017;-0.0017;3.0E-4;657.0;10.43;0.69;-33.53;279.09;-1.0;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;15936;2022-03-22 10:34:47:930
-0.0362;0.1579;9.8118;-0.0115;0.1699;9.8052;-8.0E-4;0.0094;-0.0035;-0.0017;-0.0017;3.0E-4;657.0;10.63;0.66;-33.81;278.25;-0.99;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;16035;2022-03-22 10:34:48:029
-0.0194;0.1866;9.8213;-0.012;0.1697;9.8052;-0.0099;0.004;0.0039;-0.0011;-0.0014;3.0E-4;657.0;10.63;0.66;-33.81;278.25;-0.99;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;16135;2022-03-22 10:34:48:129
-0.0051;0.1723;9.8213;-0.0117;0.1697;9.8052;-0.0045;0.0048;0.0035;-5.0E-4;-0.0014;5.0E-4;657.0;11.55;1.07;-33.79;277.57;-0.99;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;16235;2022-03-22 10:34:48:229
-0.0266;0.1651;9.8189;-0.0107;0.1704;9.8052;-0.0063;0.0056;0.0029;-0.0017;-0.0017;6.0E-4;657.0;11.55;1.07;-33.79;277.57;-0.99;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;16335;2022-03-22 10:34:48:329
-0.0218;0.1819;9.8166;-0.0102;0.1704;9.8052;-0.0076;0.0088;-4.0E-4;-0.0017;-0.0017;6.0E-4;657.0;11.68;1.46;-33.88;277.58;-1.0;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;16435;2022-03-22 10:34:48:429
-0.0242;0.1819;9.8213;-0.0109;0.1703;9.8052;-0.0053;0.005;-0.0044;-0.0014;-6.0E-4;6.0E-4;657.0;11.68;1.46;-33.88;277.58;-1.0;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;16536;2022-03-22 10:34:48:530
-0.017;0.1795;9.8237;-0.0109;0.1703;9.8052;-0.0053;0.005;-0.0044;-0.0014;-0.0011;3.0E-4;657.0;11.4;1.5;-33.98;283.3;-1.0;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;16635;2022-03-22 10:34:48:629
-0.0218;0.1723;9.8189;-0.0111;0.1709;9.8052;-0.0035;0.0083;5.0E-4;-0.0014;-0.0011;5.0E-4;657.0;11.4;1.5;-33.98;283.3;-1.0;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;16735;2022-03-22 10:34:48:729
-0.0123;0.189;9.8213;-0.0125;0.1709;9.8052;-0.0101;0.0051;-0.0025;-0.0014;-0.0011;5.0E-4;657.0;10.84;1.41;-33.9;278.27;-1.0;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;16836;2022-03-22 10:34:48:830
-0.0242;0.1699;9.8213;-0.0126;0.1713;9.8051;-0.0045;0.0104;6.0E-4;-0.0012;-0.0012;3.0E-4;657.0;10.84;1.41;-33.9;278.27;-1.0;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;16935;2022-03-22 10:34:48:929
-0.0147;0.1747;9.8189;-0.0137;0.1712;9.8051;-0.0042;0.0017;-0.0012;6.0E-4;0.002;0.0015;657.0;10.67;1.14;-33.86;278.28;-1.0;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;17035;2022-03-22 10:34:49:029
-0.0194;0.1795;9.8189;-0.0184;0.1747;9.8051;0.0014;-0.001;0.0024;-5.0E-4;-8.0E-4;6.0E-4;657.0;10.67;1.14;-33.86;278.28;-1.0;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;17135;2022-03-22 10:34:49:129
-0.0147;0.1771;9.8309;-0.0165;0.1742;9.8051;0.0027;0.0043;0.0021;-5.0E-4;-8.0E-4;6.0E-4;657.0;10.41;1.28;-33.64;279.18;-1.02;0.11;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;17236;2022-03-22 10:34:49:230
-0.017;0.1771;9.8213;-0.0164;0.1732;9.8051;-0.0046;-0.0012;0.003;-0.0012;-6.0E-4;6.0E-4;657.0;10.41;1.28;-33.64;279.18;-1.02;0.11;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;17335;2022-03-22 10:34:49:329
-0.0147;0.1747;9.8166;-0.0164;0.1732;9.8051;-0.0046;-0.0012;0.003;-5.0E-4;-9.0E-4;3.0E-4;657.0;10.76;1.22;-33.86;278.32;-1.01;0.1;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;17435;2022-03-22 10:34:49:429
-0.0194;0.1795;9.8166;-0.0163;0.1733;9.8051;-0.0023;0.0044;-0.0012;-9.0E-4;-3.0E-4;6.0E-4;657.0;10.76;1.22;-33.86;278.32;-1.01;0.1;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;17535;2022-03-22 10:34:49:529
